10500,-0.882492433,-0.538339418,0.070854423,-0.052919596,-0.638291238,-0.124351569,-0.887808829,-0.324004694,-0.81983906,-0.995500549,-0.972284327,-0.400485484,-0.929727568,-0.14403791,-0.018961821,-0.558962648,-0.534820395,-0.586327702,-0.770667886,-0.189689228,-0.530788826,-0.321166795,-1.112451217,-0.168614366,-0.763841895,0.377533968,-0.579682844,-0.199206893,-1.110096612,-0.800658617,-1.277959387,-0.401511211,-1.137061517,-0.337013306,-0.027443973,-1.023942834,-1.378621878,-0.224040261,-0.157642932,0.031298385,-1.011917539,-1.810450627,-0.770684415,-0.449603314,-0.816229404,-0.886348186,-0.8536752,-1.267492646,-0.361564518,-0.216767351,-0.422194794,-0.343273469,-0.461073536,-0.967509525,-1.029912837,-0.246239442,-1.283781408,-1.1728624,-0.184495467,-0.618505258,-0.06703241,-0.511435122,-0.56988838,-0.892427452,-1.675056427,-0.706005261,-0.556679562,-0.198172774,-0.408781777,0.018894205,-0.076804675,-0.3065988,-0.514056189,0.344652696
10500,0.66482176,-0.211495839,-0.322143723,-0.016133093,0.444707465,0.068591457,-0.92512693,-0.23735823,-0.179925363,-0.483033143,-0.231278184,0.519108502,0.585445898,0.410555897,-0.14752383,1.072877391,0.092816591,-0.0066056,-0.933158817,-0.200057992,-0.724880253,-0.838173586,0.455914752,0.176261077,-0.998702024,-0.696776817,0.231885118,-1.409360099,0.289607113,-1.16554182,-0.852931532,0.183923026,0.433258026,0.185339161,0.316882015,-0.768493437,-0.272103566,0.037169063,-0.64861387,-0.282789758,-0.214543431,-0.283780043,-0.53150781,-0.635824925,-1.027296553,-0.297733599,-1.375605551,0.211510889,-0.496041252,-0.757003919,-1.133341152,-0.067151704,-0.929276368,-0.294405912,-1.639156409,0.343666849,-0.984830335,-0.366428253,0.343443195,-1.09362232,0.081144564,-0.784039185,-0.627892403,-0.007480211,-0.541750569,-0.258197711,0.168977265,-0.20988781,-0.492793124,-0.87310167,-0.702957074,-0.898105578,-1.044317551,-1.149978039
10500,-0.907840685,0.498014349,0.041449461,0.16269868,-0.284682155,-0.894683368,-1.005752798,-0.751573866,-0.213296906,-1.03133483,-1.209633388,-0.572443493,-0.673266979,-1.174229581,-0.190845675,-0.757188919,-0.515782431,-0.420953547,-0.519064958,-1.356672006,-1.080725269,-0.83162782,-0.168709005,-0.531398038,0.08676392,-0.416146771,0.250083403,0.195280593,-0.576067917,-0.446365959,-0.96045934,-0.522514471,-0.19892324,-0.408343913,-0.4238783,0.085394012,-0.672321426,-0.653519827,-1.170130568,-0.848202481,-0.606572438,-0.207972699,-1.16482787,-0.186409161,-1.202260782,-1.227402805,0.47911733,-0.865985357,0.259141296,-0.173708223,0.610093303,-0.318361426,-0.593390026,-0.764002024,-0.465718578,-0.109127681,-1.125795422,-1.274879658,-1.294026768,-1.151005662,-0.220589959,0.458553328,-0.309457574,-0.313703329,-0.801876529,-0.261921885,-0.89064735,-0.356049772,-0.389604531,-0.703177064,-0.017853538,-0.785532282,-0.062795745,0.099828469
10500,0.284534119,-0.753310924,-1.119567702,-0.411330214,-0.219252124,-0.506555635,-0.348570965,-0.727933629,-0.687321566,-1.243663822,-0.672868023,-0.726129209,-0.529106849,-0.795303781,-0.845733374,0.233166201,-0.627464391,-0.098326541,-0.313592382,-0.094652452,-0.577659381,-0.974911095,-0.763835572,-0.740859627,-0.051481741,-0.944889601,-0.418951478,-0.062082296,-0.792433644,-0.723804212,-0.652716233,-0.794599742,-0.183338128,-0.056808081,-0.267670479,-0.766083395,-1.771379489,-1.055225306,-1.500200718,-0.221931703,-0.558171414,0.487650144,-0.855871584,-1.391997918,0.248458558,-0.190126565,-0.961478373,-1.257524278,0.381013537,-0.885179359,-0.21795962,-0.938483257,-0.261980374,-1.324254306,-1.082855842,-0.595757928,-0.590808561,0.772757269,-0.258712977,-0.13080768,-0.857566404,0.106746549,-0.793495169,0.27146676,-0.460866286,-0.909771667,-0.652717121,-0.332847205,-0.605965848,-0.647743704,0.039833794,-0.508549032,-0.361787148,-0.866183735
10500,0.113272317,-0.400515396,-0.630240803,-0.280517275,-0.529104186,-1.527231392,-0.414936853,-1.105775002,-0.619880936,-0.758321619,0.191840542,-1.293060918,-0.969972589,0.123736852,-0.616977144,-0.575874777,-0.38303295,-0.950249746,-0.904443691,0.335669022,-0.88080176,-1.113837337,-0.759885889,-0.214112959,-1.432193137,-1.018021465,-0.501978481,0.061575605,-0.930984294,-0.199249175,-0.282266931,0.718427856,-0.339999261,-0.18312753,-0.819302384,-1.537497045,-0.808313322,-0.399068098,-0.079849536,-0.738820324,-0.283557425,0.16617611,0.931094281,0.009107789,-0.272363686,0.166422465,-0.831858387,-0.731718561,-0.174732548,-0.324213724,-0.817544892,-0.610188573,-0.654059682,-0.019011396,-0.591119022,-0.470451747,-1.038851956,-1.375899741,-1.362427675,-0.174184199,-0.376867186,-0.136383963,-0.551138223,-1.452977128,-1.310477334,-1.090983446,-0.878358094,-1.153881631,-1.444676882,-1.250633029,-1.679950805,-0.975638684,-0.477206545,-0.451497716
10500,-0.823569552,-0.595717398,-0.422349281,-0.148265885,-0.019538437,-0.827681728,-0.751411891,-0.063589449,-0.574843816,-0.982197218,-1.33217685,-0.126355415,-1.014399037,-1.32788756,-0.428834871,-0.944960991,-0.589395385,-1.782052599,-0.001389184,-1.181149212,-1.454547359,-1.103481952,-1.109756004,-0.815947202,-0.088144925,-0.811377098,-0.371116398,0.408667645,-1.157246996,-0.823911505,-0.627857287,-0.41936296,-1.025086497,-1.11362624,-0.901375489,-0.510993065,-0.160123727,-0.417370771,-0.355518084,-1.094031595,0.156326784,-0.579209169,-0.604049855,0.39957454,-0.242359324,-1.167515079,-1.073718364,-1.15472708,-1.317133656,-0.86542097,-1.299903409,-1.127904797,-0.817025237,-0.8541882,0.462102422,-0.723991693,-0.62309533,-1.109898167,-0.668483884,-0.396558123,-0.32528572,-0.630342744,-0.629460366,-0.863946319,0.499535077,-1.056582676,-0.155663576,0.564915442,-0.191669661,-0.669963847,0.047480784,-1.526839954,-0.659350109,-0.229747192
10500,-0.884938254,-0.562477421,-0.67643714,-0.520216077,-0.848212974,-1.273313597,0.588857679,-0.599865753,0.015830765,-0.811532429,-1.232619963,1.276302734,-0.822374595,0.231388335,-0.685278763,-0.386522792,-0.95178718,-1.061032659,-0.842547335,-1.09019069,-1.26068143,-0.956898041,-0.867238279,-0.986525052,-0.456157353,-0.573626213,0.77058909,0.852708218,-0.907374595,-0.101816793,0.498436847,-0.55308007,0.771591516,0.182208966,-0.222565124,-0.192001381,0.720392657,-0.246564808,-0.490455893,-0.066963604,-0.719634965,-1.115571636,-0.497263471,-0.571029449,-0.626981782,-1.589626144,-1.602915113,-0.52823945,0.554616476,-0.82799591,-0.79560123,-0.335718075,-0.766131744,-0.501640177,-0.81996698,-0.144038684,0.355991013,-0.462364401,0.573652194,0.183899229,-0.834785487,-0.295829849,0.259894411,-1.251796926,-0.916593569,-0.791495494,-0.730520637,-0.156802527,-0.321165011,-0.661325185,-0.93217467,0.093408525,-0.828732967,-0.275697047
10500,-0.816621625,-1.039024352,-0.909491094,-0.510409198,-0.283821726,-0.752963319,-0.892466353,-0.295946636,0.275244643,-0.682392223,-0.835341362,-0.806249031,0.230249722,0.288678632,-0.103916478,-0.601742337,-0.989803945,-0.86233038,0.059333415,0.398149872,0.407100784,-0.877063603,-0.580129107,0.422587056,-1.072311052,-0.422661763,-0.521815813,-1.240746186,-0.376562414,-1.141044388,-0.463546374,-0.599546321,-0.348199165,-0.3073752,-0.864371361,0.483507949,0.387934503,0.458862781,-0.91006247,-1.841860465,-1.36905124,0.173752645,-0.814902796,0.065608129,0.43199882,-0.460125967,-1.441949405,-1.295392291,-0.705656674,-1.026519668,-0.816294505,-0.301935331,0.056346073,-1.063202307,-0.827997637,0.0707459,-0.446360107,-0.737447486,-0.024076789,-0.93585538,-0.333476868,0.475373452,-0.926610435,-1.140178425,-1.106720499,-0.689587065,-0.847155799,-0.509511538,-0.755553314,-1.23564025,-0.76236921,-0.358260618,-0.775266059,-1.404951606
10500,-0.996249863,-0.242877583,0.230855884,0.366367616,-0.635435233,-0.778280799,-0.045871197,-0.301269564,0.148110452,-1.344968695,-1.061120231,-1.02290464,-0.239029692,-0.812231342,-0.113165604,-0.789912251,0.154339815,-0.32922849,-1.084592653,-1.412629431,-0.349130471,0.079870135,0.351638114,-0.661653273,-0.796599686,-0.468733924,-0.899436688,-0.454268597,0.41677065,1.16068919,-0.396395366,0.364073914,0.331393992,-0.258730097,-0.603409545,-0.618090543,-0.420886741,-0.063490921,-0.354193825,-0.126726886,-0.139395555,-0.293185344,-0.92602113,-0.866478845,0.478008465,-0.071755662,0.390683002,-0.366977102,-0.444057074,-0.591154177,-0.530659632,-0.751101609,-0.845375818,-0.528326284,-0.730012342,0.62526438,0.364717406,-0.737797421,-1.229333939,-1.522936448,-0.271808029,-0.29090644,-0.190023542,-0.811905508,-0.887496165,-0.677364141,0.53419737,-0.2590652,-0.414115107,-0.394893048,-0.700753475,-1.141179485,-1.323279943,-0.723049553
10500,-0.219289743,0.044348472,-1.396365597,-0.43228686,-0.040718855,-0.356003554,-0.139531726,-0.405152696,-0.813647111,-0.582261352,-1.206222161,-1.309733798,0.301456808,-0.86712098,-0.32193561,-0.595061669,-0.264217886,-1.494906967,-1.034639317,-0.282419123,-0.388303981,-1.296066793,-0.52160462,-1.304257261,-1.282614567,-1.330828832,-1.500359208,-0.851629366,-1.372938159,-0.01075253,-0.611042552,-0.996693131,-1.213138619,-0.641301351,-0.508825925,-0.467771113,-0.684663505,-0.673955061,-0.798243118,-0.160587599,-0.836944226,-1.105846957,-0.207422674,0.054274404,0.07992576,-0.214718187,-0.429103877,-0.397895576,-1.251059891,-0.370156226,0.009782112,-0.35625151,-0.240126161,-1.065523784,0.336404265,-0.131023695,-0.898050173,-0.572015684,-0.561392875,-1.289733533,-0.218670653,-0.713419765,-0.062776789,-0.531270379,-0.667411784,-0.530833163,-0.771279635,-1.17852799,-0.715404589,-0.938399434,-0.319259274,-0.912815591,-0.554733502,-1.362123802
