17100,0.110239,0.844293,20.309055,3.79372,0.207739,4.666682,1.666392,24.219835,6.4724,1.505868,0.081036,5.45234,4.028697,9.610069,0.845159,0,0.098518,0.155353,0.000747,0.211672,0.001533,0.091798,0.06902,0.005971,0.244369,0.501655,0.017897,0.000252,0.000019,0.224214,0.309943,0.389314,0.315968,0.440789,0.048802,0.513641,291.654876,6.415737,1.40071,3.027163,0.154925,0,0,0.29258,0.224514,0,0.024263,0,0.066097,0.345694,0.289577,0.127686,0.283258,0.466099,0.153997,0,0.687467,0,0.042835,0.114553,0.305487,0.443162,0.20206,0.057627,0.076605,0.575124,0,0.112889,0.26349,0.587427,0.086794,0.162452,0.120317,0.146731
17100,0.090343,0.057627,1.455623,1.936301,0,0,0.397529,1.853103,1.777033,0.424705,2.701514,1.062743,0,0,1.733081,0.037513,0.263283,0.002714,0.105393,0.025027,0,0.338749,0.233509,0.018887,0.634339,0.537738,0.686014,0.167286,0.246884,0.33217,0.069501,0.256589,1.043715,0.424632,0.024768,0.992191,0.198186,22.992512,0.604407,0.10904,0.973869,0.25113,0.290811,0.088613,0.771723,0,0.028269,0.000028,0.132198,0,0.1661,0.083512,0.198691,0,0.123548,0.301561,0,0.123508,0.424285,0.636957,0.192519,0,0,0.125289,0.23375,0.356108,0.676526,0.000012,0.014454,0.33155,0.132079,0.062235,7.807472,0.381833
17100,0.326308,4.207458,4.149595,0.030666,0.20213,0.249121,0.045892,0,6.798685,0.512144,0.065252,0.637038,0.192151,0.06989,0.04249,1.543866,1.6322,0.783512,1.658416,0.982495,0.177971,1.044225,0.733834,0.009466,0.104978,0.212191,0,0,0.310262,0.05864,3.468911,0.285029,1.236137,3.747416,2.001239,1.325782,244.668358,1.405992,0.309396,0.567526,1.534767,0.413172,0.106012,0.172028,0,0.670722,0.042103,0,0,0.074634,0.122729,0.716066,0.334568,0,0,0.015342,1.896177,0.992405,1.045183,0,0.181849,0.948956,0.142057,0.768562,0.204885,0.027478,0.543091,0.595974,1.092141,0.236324,3.755984,0.612647,5.831974,1.128471
17100,1.114323,0.369819,0.332095,5.863861,0.503974,0.04387,4.441355,0.167732,0.519033,2.411817,9.817012,0.057627,2.525656,1.387348,1.522703,6.332582,8.034228,1.742684,2.405706,0,5.841267,0,4.728822,2.52083,2.352187,1.309974,3.823072,0.623239,4.40941,4.559217,0.788054,0.238335,0.386043,0.477552,0.698768,7.963657,176.06559,0,0.067705,0.125618,0.583178,0.28553,0,0.163782,0.336073,0.120691,0.33825,0,1.443426,2.982046,16.989415,4.693563,0.289103,0.238611,13.663692,0.164864,0.147645,24.15217,2.213331,4.256736,2.220368,14.781454,1.29572,2.014696,4.074523,0.025912,2.773325,0.130072,7.417823,0,0.051695,1.082383,3.764071,0.757359
17100,0.074239,0.000506,0.175675,0.152268,0.033943,0,0.077434,0.218252,0.064938,0.054453,0,0.101868,0.028136,0.014665,6.359659,1.164654,0.002526,0,0.339548,0.053677,0.086849,0.047379,1.196121,0.014575,0.015255,0.023652,0.689551,0.319503,0.000003,0.273159,0,0.870777,0.117405,0.136527,3.624209,0.118085,0.473429,21.818101,2.495395,0.205119,0.003512,0,0.118226,0.308786,0.150862,0.153138,0.099935,0.206626,0.02719,0.030348,0,0.219676,0.548041,0.127816,0.130988,0.034273,0.144411,0.070376,0.455195,0.290724,0.237532,0.025144,0.028563,0.088605,1.791816,0.320205,0.949717,0.000199,7.38531,0.342462,0.008704,0.867256,1.582307,0.393742
17100,4.825599,4.023787,6.12272,0.256483,1.474723,1.110651,1.14175,0.122412,2.194281,0.885259,0.008634,5.541904,0.553229,0.062465,0.686273,3.588659,0.017911,0.251223,1.292034,2.267748,1.753682,2.277203,0.12119,0.32117,0.184847,0.404139,3.877774,0.094722,0.016037,0,0.095807,0.456385,0.389013,0.076453,0.524806,3.436884,1.375625,0.069643,1.165215,0.114838,0.036498,1.717957,0.508412,0.421894,0,0.05059,0.207238,0.340472,0,0.980523,0.289423,0.256419,0.212832,0,0.106869,0.125244,0.261105,0.809459,0.027718,0.618857,0.580719,0.01215,0.031284,0.185598,0.253354,0.183269,0.518131,0.604574,0,0,0.00003,0.133086,0.905662,0.057095
17100,2.16252,0.835432,0.855895,1.279217,0.096427,1.028082,0.283992,0.31913,0.021622,1.301034,1.04721,0,0.107279,0.937303,0.925691,0.150149,0.063256,0.413321,0.393873,0.09878,0.233443,0.056503,0.190472,0.439179,0.174593,0.371017,0.531345,0.565703,0.023922,0.04903,0,0.048186,0.179193,4.461783,2.228192,1.799919,164.095299,0.035998,1.254278,0.455447,0.09369,0.008496,0.016773,0.031282,1.544497,0.037472,0.06201,0,0.266251,0.779575,0,0.048485,0.584788,0.018607,0.103216,1.195914,0.870653,8.610875,0.434472,0.036451,0.080673,0.27988,0,0.071732,0.373301,1.247021,0.709438,0.324662,0.111332,0.000607,0.19756,0.005101,0.947294,0.066372
17100,0,9.545308,2.336293,2.697796,4.44028,0.968773,5.870027,0.000031,13.807361,17.937829,7.93732,0.204356,0.028144,0,0.178093,0.140154,0.751861,0.655991,1.619919,1.337096,0.012194,2.888263,0.475697,0.214239,0.149343,0.082052,0.188997,0.158021,0.133408,0.17847,0.011055,0.369382,0.028342,0.375782,0.854556,0.106508,8.694357,2.693421,0.185138,0.503699,0.092566,0.197115,0,0.153712,0,0.175879,0.644323,0.69684,0.003865,0.276078,0.114226,0,0,0.180429,0.339748,0.640732,2.75502,1.658796,5.145565,0.150745,2.1613,0.727923,0.165565,0.002054,21.405946,119.502595,0.139381,0.98093,0.109218,2.558298,0,3.200434,1.1588,3.711985
17100,1.654097,0.710748,1.957114,0.042918,2.130418,1.043174,0,0.056561,1.474639,0.341396,0.377508,0.907637,1.419298,0.208068,0.006373,1.009995,0.072476,0.08412,0.195587,0.000679,2.15055,0.000113,0.483995,0,0,0.037031,0.066447,1.132488,0.108293,0.112001,0,0.604445,0,0.368318,2.136774,0,0.808057,4.492937,0.048162,0.728355,0.893101,0.402589,0.311223,0,0.051209,0.139373,0.05059,0.039963,0.239938,0.35156,0.075367,0,0.90232,0.024737,0.150374,0.793335,1.142321,0.272071,1.198022,0.113108,2.27151,0.006406,1.506687,0.061712,0.057059,0.694267,0.142081,0.002526,0.646881,1.380342,0.25603,9.082368,0.366495,0.133282
17100,0.225567,0.07914,0.124075,0.079916,1.8769,1.052176,2.237888,3.893823,0.550359,0,0.841833,1.45702,0.250216,1.955581,0.000019,0.009437,0.613589,0.044086,0.111588,0.314962,0.097193,0.062503,0.157886,0.567428,0.764158,0.203308,0.024224,0.609534,0.730277,0.112677,0.236427,0.100434,0.056583,0.10948,0,1.374097,3.108152,0.113296,0.455416,1.234796,0.282356,0,0.510637,0.196798,0.069439,0,0,0.306034,0.050028,0.022093,0.483477,0.089173,0,0.172704,1.283676,0.636446,0.099088,0.087682,0.052095,0.360459,0,1.784708,0.268569,0.4814,0.097544,0.022963,0.366304,0.148482,0,0.156504,0.814821,0.025976,0,0.072947
